file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
4f7c23ae_Eurasia_current_5arcmin_geotiff.zip,37447115,40303133,40303133,8,0.2921121120452881,0.00021338462829589844
c1d90633_Europe_holo_miroc_esm_10arcmin_generic.zip,1577220,7806068,7806068,8,0.04927468299865723,0.00040793418884277344
b080efff_elev_NewWorld_current_2.5arcmin_geotiff.zip,17209120,19295042,19295042,8,0.13404059410095215,0.00012874603271484375
4c32674c_NewWorld_holo_mpi_esm_p_10arcmin_generic.zip,6201517,50180194,50180194,8,0.22800993919372559,0.0005047321319580078
3bbf4760_Australia_lgm_ccsm4_2.5arcmin_generic.zip,26118854,203063992,203063992,8,0.9005770683288574,0.0004703998565673828
35464b67_elev_Europe_holo_5arcmin_geotiff.zip,1064279,1144757,1144757,8,0.008075475692749023,9.250640869140625e-05
4d16fb48_Australia_current_2.5arcmin_generic.zip,17680397,202749226,202749226,8,0.7823355197906494,0.00044918060302734375
70e65617_global_lgm_miroc_esm_5arcmin_geotiff.zip,98009034,104724897,104724897,8,0.7510817050933838,0.0002315044403076172
e2bc5762_elev_Eurasia_current_2.5arcmin_geotiff.zip,20620358,21633996,21633996,8,0.1606578826904297,0.00012993812561035156
0cb28184_elev_Pacific_lgm_5arcmin_generic.zip,6161201,32487590,32487590,8,0.17164850234985352,0.00014519691467285156
492b56b5_global_holo_ccsm4_10arcmin_generic.zip,18496460,112761440,112761440,8,0.5801115036010742,0.0004723072052001953
ed39117c_NAmerica_holo_miroc_esm_2.5arcmin_geotiff.zip,76273672,85007891,85007891,8,0.6264326572418213,0.0002200603485107422
c5b437e9_global_holo_miroc_esm_10arcmin_generic.zip,18702080,112761440,112761440,8,0.541393518447876,0.00044727325439453125
b3344263_Africa_current_2.5arcmin_generic.zip,46325981,200540312,200540312,8,1.1065051555633545,0.0004706382751464844
081927e1_SAmerica_lgm_ccsm4_10arcmin_generic.zip,2191997,12263426,12263426,8,0.06747555732727051,0.0004253387451171875
fc414fa0_BCE_1237.zip,81959522,108120240,108120240,8,0.8824663162231445,0.0004475116729736328
53aba2af_elev_Australia_holo_10arcmin_geotiff.zip,283597,308763,308763,8,0.002585887908935547,8.940696716308594e-05
857d5aef_elev_Africa_current_30arcsec_generic.zip,137525515,690953204,690953204,8,3.457136392593384,0.00014662742614746094
eb7ca8d4_bedding.zip,27426,418288,418288,8,0.0026886463165283203,0.0001220703125
88fe126c_Australia_current_30arcsec_generic_set2.zip,92561996,1223610760,1223610760,8,4.525724411010742,0.0001971721649169922
ea9b8952_Africa_lgm_miroc_esm_5arcmin_geotiff.zip,17540925,18378307,18378307,8,0.1322481632232666,0.00023293495178222656
f3c0f639_NAmerica_lgm_mpi_esm_p_10arcmin_generic.zip,4011581,29767616,29767616,8,0.13758015632629395,0.00042891502380371094
52d4df49_global_current_5arcmin_generic.zip,68465998,451017514,451017514,8,2.0869007110595703,0.0004673004150390625
fc598cff_Eurasia_current_30arcsec_generic_set3.zip,301675184,2941141320,2941141320,8,23.423757076263428,0.0002384185791015625
b4132611_SAmerica_holo_mpi_esm_p_5arcmin_geotiff.zip,9387649,10273079,10273079,8,0.12283706665039062,0.00023055076599121094
739fc3a0_cleavage.zip,4451,32135,32135,8,0.0011949539184570312,0.00013709068298339844
6ebab8db_NAmerica_current_5arcmin_geotiff.zip,20625816,23368255,23368255,8,0.1664261817932129,0.00020623207092285156
2315f300_Eurasia_lgm_mpi_esm_p_5arcmin_geotiff.zip,43401222,46429575,46429575,8,0.33469510078430176,0.0002033710479736328
d8f043d2_example_shapes.zip,175098538,596019202,596019202,8,2.915426731109619,0.0017135143280029297
6fec944b_BCE_0157.zip,82051176,108120456,108120456,8,0.8824582099914551,0.0004899501800537109
5ac5ad12_SAmerica_current_10arcmin_geotiff.zip,2447207,2570341,2570341,8,0.01996922492980957,0.0001685619354248047
daee31af_dbfs_fix.zip,414371,1840174,1840174,8,0.018189191818237305,0.0004830360412597656
487d8b58_Eurasia_holo_ccsm4_10arcmin_generic.zip,7478577,35640464,35640464,8,0.18963265419006348,0.0004665851593017578
f9a4f94c_two_neighbor_cds_segments_.zip,65353370,163037256,163037256,8,0.9242844581604004,0.002223968505859375
956e6bb8_elev_Africa_current_5arcmin_generic.zip,1807935,6919884,6919884,8,0.040616512298583984,0.00017762184143066406
4545b918_NAmerica_lgm_miroc_esm_2.5arcmin_geotiff.zip,73061200,82079419,82079419,8,0.5651004314422607,0.00023221969604492188
60ad2178_NAmerica_lgm_mpi_esm_p_5arcmin_geotiff.zip,19879810,22715773,22715773,8,0.15592241287231445,0.0002040863037109375
092ea765_NewWorld_holo_mpi_esm_p_5arcmin_generic.zip,22876210,200692504,200692504,8,0.8433444499969482,0.00046133995056152344
74447642_BCE_0928.zip,82011171,108120240,108120240,8,0.8809711933135986,0.0004355907440185547
